date,item,category,price,promotion,units_sold,sales_7d_avg,day_of_week,is_weekend,is_holiday,brand,discount,stock_available,stockout_flag,sales_lag_1,sales_lag_3,sales_lag_7,sales_30d_avg,sales_30d_trend,month
2024-10-23,1,1,30,0,27,30.142857142857142,2,0,0,1,0.0,30,0,25.0,35.0,26.0,31.333333333333332,1.1904761904761898,10
2024-10-24,1,1,20,0,35,30.285714285714285,3,0,0,1,0.3333333333333333,39,0,27.0,26.0,31.0,31.266666666666666,0.980952380952381,10
2024-10-25,1,1,30,0,32,30.857142857142858,4,0,0,1,0.0,35,0,35.0,25.0,37.0,31.4,0.5428571428571409,10
2024-10-26,1,1,30,0,33,30.142857142857142,5,1,0,1,0.0,36,0,32.0,27.0,31.0,31.233333333333334,1.090476190476192,10
2024-10-27,1,1,30,0,29,30.428571428571427,6,1,0,1,0.0,41,0,33.0,35.0,35.0,31.2,0.7714285714285722,10
2024-10-28,1,1,30,0,29,29.571428571428573,0,0,0,1,0.0,44,0,29.0,32.0,26.0,30.666666666666668,1.095238095238095,10
2024-10-29,1,1,25,0,31,30.0,1,0,0,1,0.1666666666666666,44,0,29.0,33.0,25.0,30.566666666666666,0.5666666666666664,10
2024-10-30,1,1,20,0,34,30.857142857142858,2,0,0,1,0.3333333333333333,44,0,31.0,29.0,27.0,30.5,-0.35714285714285765,10
2024-10-31,1,1,25,0,32,31.857142857142858,3,0,0,1,0.1666666666666666,33,0,34.0,29.0,35.0,30.8,-1.057142857142857,10
2024-11-01,1,1,25,0,30,31.428571428571427,4,0,0,1,0.1666666666666666,43,0,32.0,31.0,32.0,30.766666666666666,-0.6619047619047613,11
2024-11-02,1,1,30,0,33,31.142857142857142,5,1,0,1,0.0,39,0,30.0,34.0,33.0,30.8,-0.34285714285714164,11
2024-11-03,1,1,25,0,34,31.142857142857142,6,1,0,1,0.1666666666666666,44,0,33.0,32.0,29.0,30.733333333333334,-0.40952380952380807,11
2024-11-04,1,1,30,0,35,31.857142857142858,0,0,0,1,0.0,38,0,34.0,30.0,29.0,30.833333333333332,-1.0238095238095255,11
2024-11-05,1,1,30,0,25,32.714285714285715,1,0,0,1,0.0,31,0,35.0,33.0,31.0,30.633333333333333,-2.0809523809523824,11
2024-11-06,1,1,30,1,35,31.857142857142858,2,0,0,1,0.0,50,0,25.0,34.0,34.0,30.5,-1.3571428571428577,11
2024-11-07,1,1,30,0,33,32.0,3,0,1,1,0.0,38,0,35.0,35.0,32.0,30.666666666666668,-1.3333333333333321,11
2024-11-08,1,1,25,0,31,32.142857142857146,4,0,0,1,0.1666666666666666,36,0,33.0,25.0,30.0,30.9,-1.2428571428571473,11
2024-11-09,1,1,20,0,30,32.285714285714285,5,1,0,1,0.3333333333333333,31,0,31.0,35.0,33.0,31.033333333333335,-1.2523809523809497,11
2024-11-10,1,1,30,0,25,31.857142857142858,6,1,0,1,0.0,32,0,30.0,33.0,34.0,31.0,-0.8571428571428577,11
2024-11-11,1,1,20,1,40,30.571428571428573,0,0,0,1,0.3333333333333333,46,0,25.0,31.0,35.0,30.433333333333334,-0.13809523809523938,11
2024-11-12,1,1,20,0,35,31.285714285714285,1,0,0,1,0.3333333333333333,48,0,40.0,30.0,25.0,30.733333333333334,-0.5523809523809504,11
2024-11-13,1,1,20,0,25,32.714285714285715,2,0,0,1,0.3333333333333333,33,0,35.0,25.0,35.0,31.066666666666666,-1.6476190476190489,11
2024-11-14,1,1,25,1,36,31.285714285714285,3,0,0,1,0.1666666666666666,50,0,25.0,40.0,33.0,31.033333333333335,-0.2523809523809497,11
2024-11-15,1,1,25,0,34,31.714285714285715,4,0,0,1,0.1666666666666666,51,0,36.0,35.0,31.0,31.333333333333332,-0.38095238095238315,11
2024-11-16,1,1,30,0,33,32.142857142857146,5,1,0,1,0.0,44,0,34.0,25.0,30.0,31.6,-0.5428571428571445,11
2024-11-17,1,1,20,0,26,32.57142857142857,6,1,0,1,0.3333333333333333,44,0,33.0,36.0,25.0,31.666666666666668,-0.9047619047619015,11
2024-11-18,1,1,30,0,27,32.714285714285715,0,0,0,1,0.0,39,0,26.0,34.0,40.0,31.3,-1.4142857142857146,11
2024-11-19,1,1,30,0,34,30.857142857142858,1,0,0,1,0.0,40,0,27.0,33.0,35.0,31.166666666666668,0.3095238095238102,11
2024-11-20,1,1,20,0,31,30.714285714285715,2,0,0,1,0.3333333333333333,40,0,34.0,26.0,25.0,31.133333333333333,0.41904761904761756,11
2024-11-21,1,1,25,0,30,31.571428571428573,3,0,0,1,0.1666666666666666,39,0,31.0,27.0,36.0,31.3,-0.27142857142857224,11
2024-11-22,1,1,20,0,31,30.714285714285715,4,0,0,1,0.3333333333333333,32,0,30.0,34.0,34.0,31.466666666666665,0.7523809523809497,11
2024-11-23,1,1,30,0,26,30.285714285714285,5,1,0,1,0.0,39,0,31.0,31.0,33.0,31.6,1.3142857142857167,11
2024-11-24,1,1,20,0,30,29.285714285714285,6,1,0,1,0.3333333333333333,42,0,26.0,30.0,26.0,31.3,2.014285714285716,11
2024-11-25,1,1,30,0,32,29.857142857142858,0,0,0,1,0.0,37,0,30.0,31.0,27.0,31.233333333333334,1.3761904761904766,11
2024-11-26,1,1,30,0,31,30.571428571428573,1,0,0,1,0.0,39,0,32.0,26.0,34.0,31.2,0.6285714285714263,11
2024-11-27,1,1,25,0,29,30.142857142857142,2,0,0,1,0.1666666666666666,41,0,31.0,30.0,31.0,31.266666666666666,1.1238095238095234,11
2024-11-28,1,1,30,0,31,29.857142857142858,3,0,0,1,0.0,39,0,29.0,32.0,30.0,31.266666666666666,1.409523809523808,11
2024-11-29,1,1,30,0,32,30.0,4,0,0,1,0.0,44,0,31.0,31.0,31.0,31.266666666666666,1.2666666666666657,11
2024-11-30,1,1,20,0,25,30.142857142857142,5,1,0,1,0.3333333333333333,29,0,32.0,29.0,26.0,31.2,1.057142857142857,11
2024-12-01,1,1,30,0,34,30.0,6,1,0,1,0.0,47,0,25.0,31.0,30.0,30.966666666666665,0.966666666666665,12
2024-12-02,1,1,25,0,31,30.571428571428573,0,0,0,1,0.1666666666666666,35,0,34.0,32.0,32.0,31.1,0.5285714285714285,12
2024-12-03,1,1,30,1,44,30.428571428571427,1,0,1,1,0.0,52,0,31.0,25.0,31.0,31.033333333333335,0.6047619047619079,12
2024-12-04,1,1,20,0,31,32.285714285714285,2,0,0,1,0.3333333333333333,38,0,44.0,34.0,29.0,31.366666666666667,-0.9190476190476176,12
2024-12-05,1,1,25,0,30,32.57142857142857,3,0,0,1,0.1666666666666666,36,0,31.0,31.0,31.0,31.233333333333334,-1.3380952380952351,12
2024-12-06,1,1,25,1,39,32.42857142857143,4,0,0,1,0.1666666666666666,46,0,30.0,44.0,32.0,31.4,-1.028571428571432,12
2024-12-07,1,1,30,0,34,33.42857142857143,5,1,1,1,0.0,36,0,39.0,31.0,25.0,31.533333333333335,-1.8952380952380956,12
2024-12-08,1,1,25,0,26,34.714285714285715,6,1,0,1,0.1666666666666666,40,0,34.0,30.0,34.0,31.566666666666666,-3.147619047619049,12
2024-12-09,1,1,20,0,30,33.57142857142857,0,0,0,1,0.3333333333333333,37,0,26.0,39.0,31.0,31.4,-2.171428571428571,12
2024-12-10,1,1,30,0,33,33.42857142857143,1,0,0,1,0.0,33,1,30.0,34.0,44.0,31.4,-2.028571428571432,12
2024-12-11,1,1,20,0,26,31.857142857142858,2,0,0,1,0.3333333333333333,32,0,33.0,26.0,31.0,31.666666666666668,-0.1904761904761898,12
2024-12-12,1,1,30,0,25,31.142857142857142,3,0,0,1,0.0,43,0,26.0,30.0,30.0,31.2,0.05714285714285694,12
2024-12-13,1,1,30,0,33,30.428571428571427,4,0,0,1,0.0,34,0,25.0,33.0,39.0,30.866666666666667,0.4380952380952401,12
2024-12-14,1,1,20,0,31,29.571428571428573,5,1,0,1,0.3333333333333333,44,0,33.0,26.0,34.0,31.133333333333333,1.56190476190476,12
2024-12-15,1,1,25,0,29,29.142857142857142,6,1,0,1,0.1666666666666666,46,0,31.0,25.0,26.0,30.966666666666665,1.8238095238095227,12
2024-12-16,1,1,30,0,27,29.571428571428573,0,0,0,1,0.0,41,0,29.0,33.0,30.0,30.8,1.2285714285714278,12
2024-12-17,1,1,25,0,27,29.142857142857142,1,0,0,1,0.1666666666666666,40,0,27.0,31.0,33.0,30.6,1.457142857142859,12
2024-12-18,1,1,20,0,29,28.285714285714285,2,0,0,1,0.3333333333333333,47,0,27.0,29.0,26.0,30.633333333333333,2.347619047619048,12
2024-12-19,1,1,25,0,26,28.714285714285715,3,0,0,1,0.1666666666666666,44,0,29.0,27.0,25.0,30.7,1.985714285714284,12
2024-12-20,1,1,25,0,29,28.857142857142858,4,0,0,1,0.1666666666666666,45,0,26.0,27.0,33.0,30.433333333333334,1.576190476190476,12
2024-12-21,1,1,20,0,34,28.285714285714285,5,1,0,1,0.3333333333333333,52,0,29.0,29.0,31.0,30.366666666666667,2.0809523809523824,12
2024-12-22,1,1,30,0,34,28.714285714285715,6,1,0,1,0.0,49,0,34.0,26.0,29.0,30.5,1.7857142857142847,12
2024-12-23,1,1,30,0,29,29.428571428571427,0,0,0,1,0.0,48,0,34.0,29.0,27.0,30.6,1.1714285714285744,12
2024-12-24,1,1,30,1,36,29.714285714285715,1,0,0,1,0.0,54,0,29.0,34.0,27.0,30.7,0.985714285714284,12
2024-12-25,1,1,20,0,34,31.0,2,0,0,1,0.3333333333333333,34,1,36.0,34.0,29.0,30.9,-0.10000000000000142,12
2024-12-26,1,1,30,0,30,31.714285714285715,3,0,0,1,0.0,48,0,34.0,29.0,26.0,30.966666666666665,-0.7476190476190503,12
2024-12-27,1,1,25,0,32,32.285714285714285,4,0,0,1,0.1666666666666666,38,0,30.0,36.0,29.0,30.933333333333334,-1.3523809523809511,12
2024-12-28,1,1,25,0,30,32.714285714285715,5,1,0,1,0.1666666666666666,40,0,32.0,34.0,34.0,31.033333333333335,-1.6809523809523803,12
2024-12-29,1,1,25,0,31,32.142857142857146,6,1,0,1,0.1666666666666666,35,0,30.0,30.0,34.0,31.0,-1.142857142857146,12
2024-12-30,1,1,20,0,29,31.714285714285715,0,0,0,1,0.3333333333333333,45,0,31.0,32.0,29.0,30.966666666666665,-0.7476190476190503,12
2024-12-31,1,1,25,0,27,31.714285714285715,1,0,0,1,0.1666666666666666,37,0,29.0,30.0,36.0,31.1,-0.6142857142857139,12
2025-01-01,1,1,20,0,32,30.428571428571427,2,0,0,1,0.3333333333333333,39,0,27.0,31.0,34.0,30.866666666666667,0.4380952380952401,1
2025-01-02,1,1,25,0,33,30.142857142857142,3,0,0,1,0.1666666666666666,42,0,32.0,29.0,30.0,30.9,0.7571428571428562,1
2025-01-03,1,1,25,0,27,30.571428571428573,4,0,0,1,0.1666666666666666,38,0,33.0,27.0,32.0,30.533333333333335,-0.03809523809523796,1
2025-01-04,1,1,30,1,42,29.857142857142858,5,1,0,1,0.0,51,0,27.0,32.0,30.0,30.4,0.5428571428571409,1
2025-01-05,1,1,30,0,34,31.571428571428573,6,1,0,1,0.0,46,0,42.0,33.0,31.0,30.8,-0.7714285714285722,1
2025-01-06,1,1,20,0,25,32.0,0,0,0,1,0.3333333333333333,42,0,34.0,27.0,29.0,30.633333333333333,-1.3666666666666671,1
2025-01-07,1,1,25,0,26,31.428571428571427,1,0,0,1,0.1666666666666666,35,0,25.0,42.0,27.0,30.333333333333332,-1.095238095238095,1
2025-01-08,1,1,30,0,28,31.285714285714285,2,0,0,1,0.0,46,0,26.0,34.0,32.0,30.333333333333332,-0.9523809523809526,1
2025-01-09,1,1,25,0,26,30.714285714285715,3,0,0,1,0.1666666666666666,45,0,28.0,25.0,33.0,30.266666666666666,-0.4476190476190496,1
2025-01-10,1,1,25,0,35,29.714285714285715,4,0,0,1,0.1666666666666666,51,0,26.0,26.0,27.0,30.033333333333335,0.3190476190476197,1
2025-01-11,1,1,25,0,31,30.857142857142858,5,1,1,1,0.1666666666666666,50,0,35.0,28.0,42.0,30.333333333333332,-0.5238095238095255,1
2025-01-12,1,1,25,0,31,29.285714285714285,6,1,0,1,0.1666666666666666,46,0,31.0,26.0,34.0,30.533333333333335,1.2476190476190503,1
2025-01-13,1,1,30,0,30,28.857142857142858,0,0,0,1,0.0,34,0,31.0,35.0,25.0,30.466666666666665,1.6095238095238074,1
2025-01-14,1,1,30,0,27,29.571428571428573,1,0,0,1,0.0,29,0,30.0,31.0,26.0,30.433333333333334,0.8619047619047606,1
2025-01-15,1,1,30,0,33,29.714285714285715,2,0,0,1,0.0,47,0,27.0,31.0,28.0,30.366666666666667,0.6523809523809518,1
2025-01-16,1,1,30,0,33,30.428571428571427,3,0,0,1,0.0,34,0,33.0,30.0,26.0,30.566666666666666,0.13809523809523938,1
2025-01-17,1,1,20,0,35,31.428571428571427,4,0,0,1,0.3333333333333333,47,0,33.0,27.0,35.0,30.766666666666666,-0.6619047619047613,1
2025-01-18,1,1,30,0,29,31.428571428571427,5,1,0,1,0.0,36,0,35.0,33.0,31.0,30.966666666666665,-0.46190476190476204,1
2025-01-19,1,1,30,1,42,31.142857142857142,6,1,0,1,0.0,58,0,29.0,33.0,31.0,31.066666666666666,-0.07619047619047592,1
2025-01-20,1,1,20,0,33,32.714285714285715,0,0,0,1,0.3333333333333333,36,0,42.0,35.0,30.0,31.5,-1.2142857142857153,1
2025-01-21,1,1,25,0,25,33.142857142857146,1,0,0,1,0.1666666666666666,43,0,33.0,29.0,27.0,31.466666666666665,-1.676190476190481,1
2025-01-22,1,1,20,0,34,32.857142857142854,2,0,0,1,0.3333333333333333,42,0,25.0,42.0,33.0,31.166666666666668,-1.6904761904761862,1
2025-01-23,1,1,25,0,35,33.0,3,0,0,1,0.1666666666666666,49,0,34.0,33.0,33.0,31.333333333333332,-1.6666666666666679,1
2025-01-24,1,1,30,1,45,33.285714285714285,4,0,0,1,0.0,53,0,35.0,25.0,35.0,31.3,-1.985714285714284,1
2025-01-25,1,1,25,0,27,34.714285714285715,5,1,0,1,0.1666666666666666,35,0,45.0,34.0,29.0,31.666666666666668,-3.0476190476190474,1
2025-01-26,1,1,25,0,26,34.42857142857143,6,1,0,1,0.1666666666666666,39,0,27.0,35.0,42.0,31.566666666666666,-2.861904761904764,1
2025-01-27,1,1,30,1,44,32.142857142857146,0,0,0,1,0.0,59,0,26.0,45.0,33.0,31.366666666666667,-0.7761904761904788,1
2025-01-28,1,1,20,0,25,33.714285714285715,1,0,0,1,0.3333333333333333,41,0,44.0,27.0,25.0,31.833333333333332,-1.8809523809523832,1
2025-01-29,1,1,25,0,25,33.714285714285715,2,0,0,1,0.1666666666666666,37,0,25.0,26.0,34.0,31.633333333333333,-2.0809523809523824,1
2025-01-30,1,1,25,0,30,32.42857142857143,3,0,1,1,0.1666666666666666,38,0,25.0,44.0,35.0,31.5,-0.9285714285714306,1
2025-01-31,1,1,30,0,28,31.714285714285715,4,0,0,1,0.0,42,0,30.0,25.0,45.0,31.6,-0.11428571428571388,1
2025-02-01,1,1,25,0,31,29.285714285714285,5,1,0,1,0.1666666666666666,37,0,28.0,25.0,27.0,31.466666666666665,2.1809523809523803,2
2025-02-02,1,1,30,0,34,29.857142857142858,6,1,0,1,0.0,34,1,31.0,30.0,26.0,31.4,1.542857142857141,2
2025-02-03,1,1,30,0,33,31.0,0,0,0,1,0.0,33,1,34.0,28.0,44.0,31.633333333333333,0.6333333333333329,2
2025-02-04,1,1,25,0,34,29.428571428571427,1,0,0,1,0.1666666666666666,38,0,33.0,31.0,25.0,31.333333333333332,1.904761904761905,2
2025-02-05,1,1,20,0,27,30.714285714285715,2,0,0,1,0.3333333333333333,35,0,34.0,34.0,25.0,31.333333333333332,0.6190476190476168,2
2025-02-06,1,1,20,0,33,31.0,3,0,0,1,0.3333333333333333,44,0,27.0,33.0,30.0,31.4,0.3999999999999986,2
2025-02-07,1,1,25,1,36,31.428571428571427,4,0,0,1,0.1666666666666666,41,0,33.0,34.0,28.0,31.633333333333333,0.2047619047619058,2
2025-02-08,1,1,30,0,28,32.57142857142857,5,1,0,1,0.0,40,0,36.0,27.0,31.0,31.9,-0.6714285714285708,2
2025-02-09,1,1,25,0,27,32.142857142857146,6,1,0,1,0.1666666666666666,34,0,28.0,33.0,34.0,31.966666666666665,-0.1761904761904809,2
2025-02-10,1,1,25,0,31,31.142857142857142,0,0,0,1,0.1666666666666666,45,0,27.0,36.0,33.0,31.7,0.5571428571428569,2
2025-02-11,1,1,25,0,25,30.857142857142858,1,0,0,1,0.1666666666666666,30,0,31.0,28.0,34.0,31.7,0.8428571428571416,2
2025-02-12,1,1,20,0,27,29.571428571428573,2,0,0,1,0.3333333333333333,32,0,25.0,27.0,27.0,31.5,1.928571428571427,2
2025-02-13,1,1,20,0,33,29.571428571428573,3,0,0,1,0.3333333333333333,36,0,27.0,31.0,33.0,31.4,1.8285714285714256,2
2025-02-14,1,1,20,1,45,29.571428571428573,4,0,0,1,0.3333333333333333,55,0,33.0,25.0,36.0,31.6,2.0285714285714285,2
2025-02-15,1,1,20,0,28,30.857142857142858,5,1,0,1,0.3333333333333333,45,0,45.0,27.0,28.0,32.0,1.1428571428571423,2
2025-02-16,1,1,20,0,26,30.857142857142858,6,1,0,1,0.3333333333333333,28,0,28.0,33.0,27.0,31.833333333333332,0.9761904761904745,2
2025-02-17,1,1,30,1,37,30.714285714285715,0,0,0,1,0.0,39,0,26.0,45.0,31.0,31.533333333333335,0.8190476190476197,2
2025-02-18,1,1,25,0,34,31.571428571428573,1,0,0,1,0.1666666666666666,45,0,37.0,28.0,25.0,31.8,0.22857142857142776,2
2025-02-19,1,1,20,1,40,32.857142857142854,2,0,1,1,0.3333333333333333,45,0,34.0,26.0,27.0,31.533333333333335,-1.323809523809519,2
2025-02-20,1,1,25,0,26,34.714285714285715,3,0,0,1,0.1666666666666666,31,0,40.0,37.0,33.0,31.766666666666666,-2.9476190476190496,2
2025-02-21,1,1,30,0,32,33.714285714285715,4,0,1,1,0.0,39,0,26.0,34.0,45.0,31.8,-1.9142857142857146,2
2025-02-22,1,1,30,0,29,31.857142857142858,5,1,0,1,0.0,43,0,32.0,40.0,28.0,31.733333333333334,-0.12380952380952337,2
2025-02-23,1,1,25,0,25,32.0,6,1,0,1,0.1666666666666666,42,0,29.0,26.0,26.0,31.533333333333335,-0.466666666666665,2
2025-02-24,1,1,25,0,26,31.857142857142858,0,0,0,1,0.1666666666666666,45,0,25.0,32.0,37.0,30.866666666666667,-0.9904761904761905,2
2025-02-25,1,1,30,0,30,30.285714285714285,1,0,0,1,0.0,45,0,26.0,29.0,34.0,30.833333333333332,0.5476190476190474,2
2025-02-26,1,1,20,0,34,29.714285714285715,2,0,0,1,0.3333333333333333,39,0,30.0,25.0,40.0,30.966666666666665,1.2523809523809497,2
2025-02-27,1,1,30,0,34,28.857142857142858,3,0,0,1,0.0,50,0,34.0,26.0,26.0,30.633333333333333,1.7761904761904752,2
2025-02-28,1,1,30,0,28,30.0,4,0,0,1,0.0,36,0,34.0,30.0,32.0,30.933333333333334,0.9333333333333336,2
2025-03-01,1,1,25,0,27,29.428571428571427,5,1,0,1,0.1666666666666666,45,0,28.0,34.0,29.0,31.033333333333335,1.604761904761908,3
2025-03-02,1,1,25,1,44,29.142857142857142,6,1,0,1,0.1666666666666666,61,0,27.0,34.0,25.0,30.933333333333334,1.7904761904761912,3
2025-03-03,1,1,25,0,25,31.857142857142858,0,0,0,1,0.1666666666666666,29,0,44.0,28.0,26.0,31.466666666666665,-0.39047619047619264,3
2025-03-04,1,1,30,0,30,31.714285714285715,1,0,0,1,0.0,35,0,25.0,27.0,30.0,31.266666666666666,-0.4476190476190496,3
2025-03-05,1,1,20,0,29,31.714285714285715,2,0,0,1,0.3333333333333333,40,0,30.0,44.0,34.0,31.133333333333333,-0.5809523809523824,3
2025-03-06,1,1,25,1,39,31.0,3,0,0,1,0.1666666666666666,49,0,29.0,25.0,34.0,31.0,0.0,3
2025-03-07,1,1,20,0,27,31.714285714285715,4,0,0,1,0.3333333333333333,42,0,39.0,30.0,28.0,31.166666666666668,-0.5476190476190474,3
2025-03-08,1,1,25,0,30,31.571428571428573,5,1,0,1,0.1666666666666666,49,0,27.0,29.0,27.0,31.166666666666668,-0.4047619047619051,3
2025-03-09,1,1,20,1,42,32.0,6,1,0,1,0.3333333333333333,58,0,30.0,39.0,44.0,31.066666666666666,-0.9333333333333336,3
2025-03-10,1,1,20,0,34,31.714285714285715,0,0,0,1,0.3333333333333333,53,0,42.0,27.0,25.0,31.266666666666666,-0.4476190476190496,3
2025-03-11,1,1,30,0,25,33.0,1,0,0,1,0.0,33,0,34.0,30.0,30.0,31.466666666666665,-1.533333333333335,3
2025-03-12,1,1,30,0,26,32.285714285714285,2,0,0,1,0.0,26,1,25.0,42.0,29.0,31.4,-0.8857142857142861,3
2025-03-13,1,1,30,1,42,31.857142857142858,3,0,0,1,0.0,44,0,26.0,34.0,39.0,31.233333333333334,-0.6238095238095234,3
2025-03-14,1,1,30,0,27,32.285714285714285,4,0,0,1,0.0,35,0,42.0,25.0,27.0,31.8,-0.485714285714284,3
2025-03-15,1,1,20,0,28,32.285714285714285,5,1,0,1,0.3333333333333333,46,0,27.0,26.0,30.0,31.8,-0.485714285714284,3
2025-03-16,1,1,25,1,44,32.0,6,1,0,1,0.1666666666666666,56,0,28.0,42.0,42.0,31.633333333333333,-0.36666666666666714,3
2025-03-17,1,1,30,0,29,32.285714285714285,0,0,0,1,0.0,42,0,44.0,27.0,34.0,31.6,-0.6857142857142833,3
2025-03-18,1,1,30,1,35,31.571428571428573,1,0,0,1,0.0,54,0,29.0,28.0,25.0,31.633333333333333,0.06190476190475991,3
2025-03-19,1,1,25,0,30,33.0,2,0,0,1,0.1666666666666666,48,0,35.0,44.0,26.0,31.933333333333334,-1.0666666666666664,3
2025-03-20,1,1,25,0,30,33.57142857142857,3,0,1,1,0.1666666666666666,36,0,30.0,29.0,42.0,31.7,-1.87142857142857,3
2025-03-21,1,1,20,0,27,31.857142857142858,4,0,0,1,0.3333333333333333,30,0,30.0,35.0,27.0,31.566666666666666,-0.2904761904761912,3
2025-03-22,1,1,25,0,27,31.857142857142858,5,1,0,1,0.1666666666666666,38,0,27.0,30.0,28.0,31.133333333333333,-0.7238095238095248,3
2025-03-23,1,1,30,0,31,31.714285714285715,6,1,0,1,0.0,44,0,27.0,30.0,44.0,31.166666666666668,-0.5476190476190474,3
2025-03-24,1,1,25,0,30,29.857142857142858,0,0,0,1,0.1666666666666666,31,0,31.0,27.0,29.0,31.133333333333333,1.2761904761904752,3
2025-03-25,1,1,25,0,34,30.0,1,0,0,1,0.1666666666666666,34,1,30.0,27.0,35.0,31.166666666666668,1.1666666666666679,3
2025-03-26,1,1,20,1,42,29.857142857142858,2,0,0,1,0.3333333333333333,59,0,34.0,31.0,30.0,31.466666666666665,1.6095238095238074,3
2025-03-27,1,1,30,0,26,31.571428571428573,3,0,0,1,0.0,45,0,42.0,30.0,30.0,32.0,0.42857142857142705,3
2025-03-28,1,1,30,0,31,31.0,4,0,0,1,0.0,38,0,26.0,34.0,27.0,31.866666666666667,0.8666666666666671,3
2025-03-29,1,1,20,0,28,31.571428571428573,5,1,0,1,0.3333333333333333,30,0,31.0,42.0,27.0,31.766666666666666,0.19523809523809277,3
2025-03-30,1,1,30,0,34,31.714285714285715,6,1,0,1,0.0,39,0,28.0,26.0,31.0,31.566666666666666,-0.14761904761904887,3
2025-03-31,1,1,30,1,36,32.142857142857146,0,0,0,1,0.0,48,0,34.0,31.0,30.0,31.766666666666666,-0.3761904761904802,3
2025-04-01,1,1,25,1,37,33.0,1,0,0,1,0.1666666666666666,45,0,36.0,28.0,34.0,32.06666666666667,-0.93333333333333,4
2025-04-02,1,1,20,0,31,33.42857142857143,2,0,0,1,0.3333333333333333,39,0,37.0,34.0,42.0,31.833333333333332,-1.5952380952380985,4
2025-04-03,1,1,25,0,31,31.857142857142858,3,0,0,1,0.1666666666666666,50,0,31.0,36.0,26.0,32.03333333333333,0.1761904761904738,4
2025-04-04,1,1,30,1,38,32.57142857142857,4,0,0,1,0.0,46,0,31.0,37.0,31.0,32.06666666666667,-0.5047619047618994,4
2025-04-05,1,1,25,0,25,33.57142857142857,5,1,0,1,0.1666666666666666,39,0,38.0,31.0,28.0,32.36666666666667,-1.2047619047619023,4
2025-04-06,1,1,20,1,40,33.142857142857146,6,1,0,1,0.3333333333333333,52,0,25.0,31.0,34.0,31.9,-1.2428571428571473,4
2025-04-07,1,1,20,0,31,34.0,0,0,1,1,0.3333333333333333,46,0,40.0,38.0,36.0,32.333333333333336,-1.6666666666666643,4
2025-04-08,1,1,30,1,44,33.285714285714285,1,0,0,1,0.0,45,0,31.0,25.0,37.0,32.36666666666667,-0.9190476190476176,4
2025-04-09,1,1,30,0,25,34.285714285714285,2,0,0,1,0.0,38,0,44.0,40.0,31.0,32.43333333333333,-1.8523809523809547,4
2025-04-10,1,1,30,0,35,33.42857142857143,3,0,0,1,0.0,40,0,25.0,31.0,31.0,32.13333333333333,-1.2952380952380977,4
2025-04-11,1,1,25,0,25,34.0,4,0,0,1,0.1666666666666666,26,0,35.0,44.0,38.0,32.46666666666667,-1.5333333333333314,4
2025-04-12,1,1,20,1,35,32.142857142857146,5,1,0,1,0.3333333333333333,42,0,25.0,25.0,25.0,32.43333333333333,0.2904761904761841,4
2025-04-13,1,1,25,0,30,33.57142857142857,6,1,0,1,0.1666666666666666,33,0,35.0,35.0,40.0,32.2,-1.3714285714285666,4
2025-04-14,1,1,25,0,35,32.142857142857146,0,0,0,1,0.1666666666666666,48,0,30.0,25.0,31.0,32.3,0.15714285714285126,4
2025-04-15,1,1,25,0,31,32.714285714285715,1,0,0,1,0.1666666666666666,41,0,35.0,35.0,44.0,32.53333333333333,-0.18095238095238386,4
2025-04-16,1,1,30,0,31,30.857142857142858,2,0,0,1,0.0,44,0,31.0,30.0,25.0,32.1,1.2428571428571438,4
2025-04-17,1,1,25,1,36,31.714285714285715,3,0,0,1,0.1666666666666666,47,0,31.0,35.0,35.0,32.166666666666664,0.452380952380949,4
2025-04-18,1,1,20,0,28,31.857142857142858,4,0,0,1,0.3333333333333333,43,0,36.0,31.0,25.0,32.2,0.3428571428571452,4
2025-04-19,1,1,25,0,35,32.285714285714285,5,1,0,1,0.1666666666666666,40,0,28.0,31.0,35.0,32.13333333333333,-0.15238095238095184,4
2025-04-20,1,1,20,0,34,32.285714285714285,6,1,1,1,0.3333333333333333,53,0,35.0,36.0,30.0,32.3,0.014285714285712459,4
2025-04-21,1,1,20,0,29,32.857142857142854,0,0,0,1,0.3333333333333333,29,1,34.0,28.0,35.0,32.53333333333333,-0.32380952380952266,4
2025-04-22,1,1,20,1,41,32.0,1,0,0,1,0.3333333333333333,52,0,29.0,35.0,31.0,32.6,0.6000000000000014,4
2025-04-23,1,1,30,0,31,33.42857142857143,2,0,0,1,0.0,37,0,41.0,34.0,31.0,32.93333333333333,-0.4952380952381006,4
2025-04-24,1,1,20,0,31,33.42857142857143,3,0,1,1,0.3333333333333333,38,0,31.0,29.0,36.0,32.96666666666667,-0.46190476190476204,4
2025-04-25,1,1,20,0,28,32.714285714285715,4,0,0,1,0.3333333333333333,36,0,31.0,41.0,28.0,32.86666666666667,0.15238095238095184,4
2025-04-26,1,1,20,0,33,32.714285714285715,5,1,0,1,0.3333333333333333,34,0,28.0,31.0,35.0,32.4,-0.3142857142857167,4
2025-04-27,1,1,25,0,25,32.42857142857143,6,1,0,1,0.1666666666666666,41,0,33.0,31.0,34.0,32.63333333333333,0.20476190476190226,4
2025-04-28,1,1,25,0,25,31.142857142857142,0,0,0,1,0.1666666666666666,44,0,25.0,28.0,29.0,32.43333333333333,1.2904761904761877,4
